choice	experiment_id	weight	p_zone	a_zone	outward_period	return_period	purpose	CarOwnershipConstant23	WAWE_Cost_Outward	KAWE_Cost_Outward	Bicycle_Cost_Outward	Walk_Cost_Return	Car_Cost_Return	Car_Cost_Outward	WAPE_Cost_Return	Bicycle_Cost_Return	a_CBDNonCore	WAWE_Cost_Return	Walk_Cost_Outward	a_CBDCore	CarOwnershipConstant0	PAWE_Cost_Outward	a_OuterFrame	WAKE_Cost_Return	a_CBDFrame	Bicycle_av	Car_av	PT_Kiss_Access_av	PT_Park_Access_av	PT_Walk_Access_av	Walk_av
2	0	275.498271284919	2124	1960	13	13	1001	1	1814.1279296875	1414.087890625	855.359985351562	3421.4404296875	316.733215332031	319.204528808594	1385.71850585938	855.35986328125	0	1806.03723144531	3421.439453125	0	0	1777.48779296875	0	1385.71850585938	0	1	1	1	1	1	1
2	1	167.783122837354	2962	2946	13	13	1001	0	1644.94677734375	1369.50244140625	266.351989746094	1065.40795898438	140.676727294922	140.656723022461	1387.18310546875	266.351959228516	0	1597.12243652344	1065.40795898438	0	0	1385.14660644531	0	1387.18310546875	0	1	1	1	1	1	1
2	2	231.657755437889	1712	1732	13	13	1001	1	1067.15734863281	1003.17407226562	198.815963745117	795.26416015625	85.1719436645508	85.4214401245117	1023.00567626953	198.815963745117	0	1098.43029785156	795.264038085938	0	0	1236.15930175781	0	1023.00567626953	0	1	1	1	1	1	1
1	3	148.966938131736	1526	1546	13	13	1001	1	1191.61206054688	938.847900390625	223.008026123047	892.031921386719	109.33837890625	109.482498168945	937.078247070312	223.008026123047	0	1192.79943847656	892.032043457031	0	0	1209.4560546875	0	937.078247070312	0	1	1	1	1	1	1
2	4	152.679820919771	1780	1824	13	13	1001	1	1261.28442382812	861.584411621094	298.607971191406	1194.43212890625	141.708923339844	142.040176391602	960.537048339844	298.608001708984	0	1263.42028808594	1194.43200683594	0	0	1095.21166992188	0	960.537048339844	0	1	1	1	1	1	1
5	5	105.340416215754	921	991	13	13	1001	0	752.635620117188	646.093322753906	184.607986450195	738.432067871094	109.256912231445	108.537643432617	647.813171386719	184.607986450195	0	763.481079101562	738.432006835938	0	0	732.109497070312	0	647.813171386719	0	1	1	1	1	1	1
2	6	144.647983280705	237	173	13	13	1001	1	800.027465820312	885.065551757812	314.064025878906	1256.25598144531	194.402603149414	195.308349609375	1040.46423339844	314.064056396484	0	820.1318359375	1256.25610351562	0	0	974.391540527344	0	908.875732421875	0	1	1	1	1	1	1
4	7	53.0350612750334	1772	89	13	13	1001	1	2487.28588867188	1535.24963378906	2140.89624023438	10704.48046875	883.686401367188	892.994018554688	1597.04956054688	2140.89575195312	0	3013.75659179688	10704.48046875	1	0	1774.14831542969	0	1597.04956054688	0	1	1	1	1	1	1
2	8	157.37860139816	1584	1596	13	13	1001	0	1270.22448730469	1351.68200683594	297.935974121094	1191.74401855469	141.073806762695	141.591979980469	1356.07678222656	297.935974121094	0	1292.29943847656	1191.74401855469	0	0	1548.9130859375	0	1356.07678222656	0	1	1	1	1	1	1
2	9	348.189031711298	1019	39	13	13	1001	1	821.791870117188	722.641174316406	429.696044921875	2148.4794921875	263.148132324219	275.122772216797	673.361938476562	429.695983886719	0	820.408508300781	2148.48046875	1	0	919.746276855469	0	673.361938476562	0	1	1	1	1	1	1
2	10	18.618430455058	3228	3239	13	13	1001	1	961.400695800781	1024.09387207031	72.7680053710938	291.071990966797	29.4917678833008	29.6516914367676	987.591674804688	72.7679977416992	0	840.891967773438	291.072021484375	0	0	1024.09387207031	0	987.591674804688	0	1	1	1	1	1	1
2	11	436.032	3269	3269	13	13	1001	1	99999.0	99999.0	496.6103515625	1589.1533203125	154.117858886719	154.117858886719	99999.0	496.6103515625	0	99999.0	1589.1533203125	0	0	99999.0	0	99999.0	0	1	1	0	0	0	1
2	12	91.7726885955695	1147	999	13	13	1001	1	1946.02087402344	1558.94958496094	899.711975097656	3598.84814453125	396.13916015625	397.956848144531	1544.24719238281	899.711975097656	0	1937.85583496094	3598.84814453125	0	0	1725.13293457031	0	1544.24719238281	0	1	1	1	1	1	1
1	13	156.113167099977	3263	3240	13	13	1001	1	1283.55224609375	1265.18017578125	213.072006225586	852.287963867188	88.9165878295898	88.6313095092773	1216.82055664062	213.072021484375	0	1296.93225097656	852.287902832031	0	0	1271.49536132812	0	1216.82055664062	0	1	1	1	1	1	1
2	14	137.837533931821	933	930	13	13	1001	0	509.892700195312	441.004913330078	94.4160003662109	377.664001464844	54.842643737793	54.463623046875	437.511077880859	94.4159851074219	0	498.714294433594	377.663970947266	0	0	673.093688964844	0	437.511077880859	0	1	1	1	1	1	1
2	15	157.738600141999	1296	1000	13	13	1001	1	1060.326171875	1059.78076171875	284.544006347656	1138.17602539062	150.048645019531	150.60124206543	1031.32739257812	284.543975830078	0	1060.57055664062	1138.17590332031	0	0	1182.98779296875	0	1031.32739257812	0	1	1	1	1	1	1
2	16	45.170844303072	3351	3358	13	13	1001	1	1669.88952636719	1085.044921875	147.696014404297	590.783935546875	49.7446403503418	49.7607803344727	1086.86267089844	147.695999145508	0	1283.02221679688	590.783935546875	0	0	1085.044921875	0	1086.86267089844	0	1	1	1	1	1	1
2	17	104.633641649956	1772	1126	13	13	1001	1	2092.5849609375	1140.18237304688	912.192016601562	3648.767578125	396.43017578125	390.876403808594	1147.41430664062	912.19189453125	0	2448.67114257812	3648.76831054688	0	0	1379.13525390625	0	1147.41430664062	0	1	1	1	1	1	1
2	18	505.101453853652	894	892	13	13	1001	1	913.251037597656	697.791137695312	73.0560073852539	292.224029541016	37.4702224731445	37.3857421875	708.476989746094	73.0559997558594	0	890.480834960938	292.224029541016	0	0	775.788208007812	0	708.476989746094	0	1	1	1	1	1	1
2	19	105.969371096663	2929	2979	13	13	1001	1	1212.49133300781	1254.4765625	347.471984863281	1389.88818359375	151.508193969727	155.010894775391	1241.83068847656	347.472015380859	0	1195.56005859375	1389.88793945312	0	0	1263.50463867188	0	1241.83068847656	0	1	1	1	1	1	1
5	20	217.008686315306	384	192	13	13	1001	1	1294.75988769531	854.257385253906	404.400024414062	1617.60009765625	257.102508544922	257.036926269531	862.355041503906	404.400024414062	1	1249.79663085938	1617.60034179688	0	0	908.146728515625	0	862.355041503906	0	1	1	1	1	1	1
2	21	94.3124300159266	1927	1924	13	13	1001	1	1185.41052246094	918.245971679688	194.255981445312	777.023986816406	87.9796295166016	87.9237670898438	797.517028808594	194.255996704102	0	1074.37390136719	777.023986816406	0	0	1019.49444580078	0	797.517028808594	0	1	1	1	1	1	1
2	22	262.448501766172	279	276	13	13	1001	1	596.609008789062	689.13427734375	63.6480026245117	254.591995239258	35.9970245361328	36.1223754882812	738.112365722656	63.6480026245117	0	589.294006347656	254.591995239258	0	0	715.464416503906	0	738.112365722656	0	1	1	1	1	1	1
2	23	95.3034544235549	3032	3036	13	13	1001	1	2147.6435546875	1270.06457519531	208.368011474609	833.472045898438	106.61279296875	108.183074951172	1306.45068359375	208.368026733398	0	1525.80908203125	833.471984863281	0	0	1270.06457519531	0	1306.45068359375	0	1	1	1	1	1	1
5	24	543.015504657082	174	74	13	13	1001	0	665.994079589844	596.530456542969	197.615997314453	988.079956054688	145.516891479492	147.655914306641	616.960327148438	197.615982055664	0	662.38037109375	988.080078125	1	0	814.619445800781	0	601.0	0	1	1	1	1	1	1
5	25	184.565947698539	3052	170	13	13	1001	0	3244.17578125	2733.90283203125	4513.439453125	19515.265625	1457.27038574219	1471.32592773438	2581.03271484375	4513.43994140625	0	3014.38842773438	19515.25390625	0	0	2839.03295898438	0	2581.03271484375	1	1	1	1	1	1	1
2	26	176.659912200206	2368	1684	13	13	1001	1	3390.5234375	2742.77026367188	2204.30395507812	8817.21484375	969.728515625	968.621643066406	2867.78198242188	2204.3037109375	0	3351.9951171875	8817.2158203125	0	0	2960.2919921875	0	2867.78198242188	0	1	1	1	1	1	1
2	27	218.871633373365	404	430	13	13	1001	1	953.676391601562	850.650512695312	243.984039306641	975.935913085938	126.825721740723	126.555389404297	869.822937011719	243.984039306641	0	997.844909667969	975.935913085938	0	0	880.061889648438	0	869.822937011719	0	1	1	1	1	1	1
2	28	90.536761566554	1777	1668	13	13	1001	0	1923.34338378906	1420.49194335938	1060.22399902344	4339.19970703125	404.671081542969	401.677062988281	1399.83056640625	1060.22424316406	0	1886.49816894531	4339.201171875	0	0	1766.11987304688	0	1399.83056640625	0	1	1	1	1	1	1
5	29	55.8508445529651	456	334	13	13	1001	0	972.278503417969	869.050659179688	412.416046142578	1649.66430664062	262.140502929688	266.995849609375	832.200805664062	412.416015625	0	962.840087890625	1649.66394042969	0	0	1084.09362792969	1	832.200805664062	0	1	1	1	1	1	1
2	30	154.730940673348	1142	1146	13	13	1001	1	1125.47973632812	1371.87646484375	227.568023681641	910.271911621094	103.651260375977	103.658630371094	1291.77307128906	227.568008422852	0	1120.72338867188	910.271911621094	0	0	1570.87048339844	0	1291.77307128906	0	1	1	1	1	1	1
2	31	485.615763432949	704	364	13	13	1001	1	948.950012207031	799.266723632812	159.552001953125	638.2080078125	82.7870025634766	83.8266372680664	799.713806152344	159.552001953125	0	940.687072753906	638.208068847656	0	0	952.524597167969	0	799.713806152344	0	1	1	1	1	1	1
2	32	118.893844028191	864	310	13	13	1001	1	695.949768066406	855.064025878906	372.864013671875	1491.4560546875	206.806686401367	211.834167480469	891.656066894531	372.864044189453	0	766.77001953125	1491.45593261719	0	0	874.583618164062	0	891.656066894531	0	1	1	1	1	1	1
2	33	247.572736144378	1928	1933	13	13	1001	0	1517.3251953125	1284.7041015625	206.73600769043	826.944030761719	91.1457290649414	91.0363159179688	1436.31567382812	206.73600769043	0	1490.75695800781	826.944091796875	0	0	1480.2587890625	0	1436.31567382812	0	1	1	1	1	1	1
2	34	145.029021247516	966	345	13	13	1001	1	823.124206542969	822.710510253906	278.304077148438	1113.21618652344	207.193756103516	217.221832275391	904.289855957031	278.303985595703	0	870.522827148438	1113.21594238281	0	0	1072.15380859375	0	794.916809082031	1	1	1	1	1	1	1
2	35	18.618430455058	3284	3231	13	13	1001	1	2057.39331054688	1733.47155761719	524.880004882812	2099.51977539062	229.942810058594	228.352996826172	1732.2822265625	524.880004882812	0	2001.37426757812	2099.52001953125	0	0	1737.65075683594	0	1732.2822265625	0	1	1	1	1	1	1
2	36	21.4896356790906	3384	3382	13	13	1001	1	1135.17919921875	1134.93115234375	99.2159957885742	396.864013671875	53.170726776123	54.4562530517578	1137.87829589844	99.2159957885742	0	1296.57849121094	396.864013671875	0	0	1134.93115234375	0	1137.87829589844	0	1	1	1	1	1	1
2	37	127.043670629626	1105	1173	13	13	1001	1	926.734130859375	559.307434082031	295.72802734375	1182.912109375	135.698852539062	135.036651611328	569.188232421875	295.727996826172	0	926.984008789062	1182.91198730469	0	0	790.95166015625	0	569.188232421875	0	1	1	1	1	1	1
2	38	436.032	3269	3233	13	13	1001	1	6523.1142578125	2303.91357421875	1155.35998535156	4924.60888671875	378.3154296875	377.911987304688	2343.9375	1155.35998535156	0	5854.85302734375	4924.60888671875	0	0	2380.7294921875	0	2343.9375	0	1	1	1	1	1	1
2	39	42.2718409351036	3318	3305	13	13	1001	0	1281.72717285156	1309.76794433594	259.344024658203	1037.3759765625	108.045883178711	107.833343505859	1288.88647460938	259.343994140625	0	1173.2509765625	1037.37573242188	0	0	1313.4990234375	0	1288.88647460938	0	1	1	1	1	1	1
2	40	127.043670629626	1105	1131	13	13	1001	1	1244.9130859375	861.63330078125	854.783935546875	3419.1357421875	367.702026367188	367.671508789062	866.515747070312	854.783935546875	0	1312.25756835938	3419.13623046875	0	0	1093.26501464844	0	866.515747070312	0	1	1	1	1	1	1
2	41	127.043670629626	1105	1099	13	13	1001	1	956.271484375	757.599853515625	103.68000793457	414.720001220703	63.2413177490234	63.2401580810547	751.169250488281	103.679992675781	0	943.238891601562	414.719970703125	0	0	911.598571777344	0	751.169250488281	0	1	1	1	1	1	1
2	42	10.073591778344	3241	3225	13	13	1001	1	1381.52612304688	1345.54455566406	185.52001953125	742.080017089844	81.4751968383789	81.1577072143555	1379.52514648438	185.52001953125	0	1367.37731933594	742.080017089844	0	0	1352.201171875	0	1379.52514648438	0	1	1	1	1	1	1
2	43	333.249300794818	2044	2044	13	13	1001	0	99999.0	99999.0	47.9231948852539	153.354232788086	25.3379287719727	25.3379287719727	99999.0	47.9231948852539	0	99999.0	153.354232788086	0	0	99999.0	0	99999.0	0	1	1	0	0	0	1
2	44	181.736795315895	1525	1533	13	13	1001	1	977.104370117188	1322.91723632812	127.63200378418	510.528015136719	69.5370483398438	69.4117279052734	1241.14697265625	127.63200378418	0	982.505249023438	510.528015136719	0	0	1561.13500976562	0	1241.14697265625	0	1	1	1	1	1	1
2	45	154.89547499011	993	996	13	13	1001	1	535.910583496094	589.024536132812	105.024002075195	420.095947265625	53.4250793457031	53.3502502441406	613.130310058594	105.024002075195	0	581.0078125	420.095977783203	0	0	660.5986328125	0	613.130310058594	0	1	1	1	1	1	1
2	46	506.479278648626	948	301	13	13	1001	1	722.774047851562	630.703979492188	179.327972412109	717.31201171875	110.295181274414	113.27579498291	649.537475585938	179.328018188477	0	733.278076171875	717.31201171875	0	0	765.341491699219	0	645.988525390625	1	1	1	1	1	1	1
2	47	42.7557030215851	3020	3034	13	13	1001	0	2005.11047363281	2197.03784179688	842.159912109375	3368.63989257812	287.881530761719	288.020843505859	2361.703125	842.160034179688	0	2169.77001953125	3368.64013671875	0	0	2197.03784179688	0	2361.703125	0	1	1	1	1	1	1
2	48	184.160261887165	1844	965	13	13	1001	1	2760.6708984375	1454.86889648438	2008.07995605469	8032.3203125	926.80859375	922.572387695312	1424.83642578125	2008.07983398438	0	2198.09423828125	8032.3212890625	0	0	1768.89819335938	1	1424.83642578125	0	1	1	1	1	1	1
4	49	84.7399594945653	2975	100	13	13	1001	1	2614.60717773438	2144.46655273438	3744.62353515625	20658.00390625	1248.50439453125	1302.09130859375	1912.61340332031	3744.62353515625	0	2366.79052734375	20657.99609375	1	0	2215.92626953125	0	1912.61340332031	0	1	1	1	1	1	1
2	50	220.605057264326	2286	1244	13	13	1001	0	1832.85693359375	1570.91088867188	1395.50415039062	5582.01513671875	640.323669433594	640.709289550781	1525.79760742188	1395.50378417969	0	1795.0625	5582.015625	0	0	1807.52319335938	0	1525.79760742188	0	1	1	1	1	1	1
2	51	102.585174495483	465	250	13	13	1001	0	1274.16125488281	975.090148925781	480.288024902344	1921.15246582031	238.530868530273	247.695159912109	950.470825195312	480.287963867188	0	1264.23559570312	1921.15197753906	0	0	1230.65551757812	0	950.470825195312	1	1	1	1	1	1	1
6	52	67.9805797567037	1429	1429	13	13	1001	1	99999.0	99999.0	40.0919990539551	128.294403076172	18.6170101165771	18.6170101165771	99999.0	40.0919990539551	0	99999.0	128.294403076172	0	0	99999.0	0	99999.0	0	1	1	0	0	0	1
2	53	41.7290846271198	3422	3385	13	13	1001	0	2336.138671875	1601.48828125	1341.11987304688	5364.47998046875	413.47021484375	433.870788574219	1631.33947753906	1341.11987304688	0	2291.08959960938	5364.48046875	0	0	1709.4541015625	0	1631.33947753906	0	1	1	1	1	1	1
2	54	138.062007693029	1104	363	13	13	1001	1	1675.47619628906	1346.59289550781	902.688110351562	3610.75219726562	517.980712890625	523.744995117188	1244.12561035156	902.68798828125	0	1588.00939941406	3610.75146484375	0	0	1525.30322265625	0	1244.12561035156	0	1	1	1	1	1	1
5	55	244.07247658856	720	758	13	13	1001	0	739.689758300781	889.010559082031	266.592010498047	1066.3681640625	152.80859375	135.214248657227	903.701171875	266.591979980469	0	730.441223144531	1066.36804199219	0	0	900.075073242188	0	903.701171875	0	1	1	1	1	1	1
2	56	58.9960058011735	3384	3385	13	13	1001	1	1034.9599609375	1034.7119140625	67.6320037841797	270.528015136719	32.0205001831055	31.3004035949707	989.185119628906	67.6319961547852	0	1146.45849609375	270.528015136719	0	0	1034.7119140625	0	989.185119628906	0	1	1	1	1	1	1
2	57	128.832013044571	2291	1538	13	13	1001	1	1308.05688476562	778.170776367188	531.216064453125	2124.86376953125	238.253173828125	238.454345703125	783.506530761719	531.216003417969	0	1382.24658203125	2124.86376953125	0	0	1015.90374755859	0	783.506530761719	0	1	1	1	1	1	1
2	58	42.8613707730273	3426	3434	13	13	1001	0	1366.51745605469	1303.0869140625	155.184020996094	620.736083984375	73.6563568115234	73.2842178344727	1308.19165039062	155.183990478516	0	1398.31506347656	620.736083984375	0	0	1303.0869140625	0	1308.19165039062	0	1	1	1	1	1	1
2	59	205.154884787904	2292	2295	13	13	1001	1	931.280212402344	948.005859375	164.639984130859	658.559997558594	93.3577117919922	93.6729354858398	902.110900878906	164.639984130859	0	933.520446777344	658.56005859375	0	0	1185.08264160156	0	902.110900878906	0	1	1	1	1	1	1
2	60	210.091696607215	1011	1363	13	13	1001	1	1620.43090820312	1470.6796875	755.328002929688	3021.3125	390.085235595703	387.821319580078	1477.63195800781	755.327880859375	0	1677.94580078125	3021.3115234375	0	0	1563.08935546875	0	1477.63195800781	0	1	1	1	1	1	1
2	61	193.112402638731	1064	272	13	13	1001	1	1028.98718261719	947.552185058594	421.056030273438	1684.22375488281	207.660598754883	210.650512695312	927.706604003906	421.055969238281	0	992.055419921875	1684.22399902344	0	0	1077.28405761719	0	927.706604003906	0	1	1	1	1	1	1
5	62	169.680276079499	676	375	13	13	1001	1	625.844421386719	579.774169921875	103.919982910156	415.679992675781	66.2311401367188	66.5654296875	600.835632324219	103.919982910156	0	660.806579589844	415.679992675781	0	0	625.082580566406	0	600.835632324219	0	1	1	1	1	1	1
2	63	311.498542116062	223	319	13	13	1001	0	791.827087402344	712.164001464844	231.023986816406	924.096008300781	140.181716918945	137.083435058594	803.251831054688	231.024032592773	0	848.935668945312	924.096130371094	0	0	847.264709472656	0	757.155151367188	0	1	1	1	1	1	1
2	64	3.28442184903205	3280	3285	13	13	1001	0	987.379638671875	1182.35473632812	249.216018676758	996.864074707031	96.3781890869141	97.6818389892578	1244.47326660156	249.216003417969	0	1049.5927734375	996.864074707031	0	0	1182.35473632812	0	1244.47326660156	0	1	1	1	1	1	1
2	65	48.0416498487623	3313	3308	13	13	1001	1	1103.23291015625	1083.56848144531	182.976028442383	731.903930664062	78.2523880004883	79.1873626708984	1095.38623046875	182.975982666016	0	1087.81774902344	731.904052734375	0	0	1088.50927734375	0	1095.38623046875	0	1	1	1	1	1	1
2	66	192.176886374223	1460	831	13	13	1001	1	1829.48425292969	1720.84045410156	556.223999023438	2224.89575195312	300.259674072266	304.506652832031	1821.74377441406	556.223999023438	0	1817.212890625	2224.89575195312	0	0	1992.42517089844	0	1821.74377441406	0	1	1	1	1	1	1
2	67	79.94845048113	2959	2926	13	13	1001	1	1599.56958007812	1493.20703125	211.728012084961	846.911865234375	93.7632904052734	93.7761459350586	1435.98608398438	211.728012084961	0	1599.80749511719	846.911987304688	0	0	1511.44262695312	0	1435.98608398438	0	1	1	1	1	1	1
5	68	343.896005932723	937	294	13	13	1001	0	803.838623046875	842.93994140625	349.872009277344	1399.48791503906	192.730850219727	192.045547485352	858.6806640625	349.872009277344	0	805.187316894531	1399.48791503906	0	1	965.883422851562	0	858.6806640625	0	1	1	1	1	1	1
2	69	3.28442184903205	3280	3285	13	13	1001	0	987.379638671875	1182.35473632812	249.216018676758	996.864074707031	96.3781890869141	97.6818389892578	1244.47326660156	249.216003417969	0	1049.5927734375	996.864074707031	0	0	1182.35473632812	0	1244.47326660156	0	1	1	1	1	1	1
2	70	371.093732738624	2312	2311	13	13	1001	1	848.904479980469	1034.41674804688	43.871997833252	175.487991333008	20.6815757751465	20.6912670135498	1028.341796875	43.871997833252	0	928.105102539062	175.487991333008	0	0	1330.451171875	0	1028.341796875	0	1	1	1	1	1	1
2	71	180.736479179499	779	635	13	13	1001	1	1983.20288085938	1899.55285644531	785.424133300781	3141.6953125	327.800048828125	325.712677001953	1859.685546875	785.423950195312	0	1968.86437988281	3141.6962890625	0	0	2062.18896484375	0	1859.685546875	0	1	1	1	1	1	1
2	72	167.783122837354	2962	2960	13	13	1001	1	1934.46960449219	1506.42529296875	157.055999755859	628.224060058594	82.7192459106445	82.7457656860352	1502.44860839844	157.055999755859	0	1890.24047851562	628.223999023438	0	0	1506.42529296875	0	1502.44860839844	0	1	1	1	1	1	1
2	73	156.113167099977	3231	3231	13	13	1001	1	99999.0	99999.0	36.2231979370117	115.914237976074	17.363187789917	17.363187789917	99999.0	36.2231979370117	0	99999.0	115.914237976074	0	0	99999.0	0	99999.0	0	1	1	0	0	0	1
2	74	154.735637709241	1534	1372	13	13	1001	1	1011.15447998047	673.927001953125	254.303985595703	1017.21600341797	115.859436035156	116.252075195312	686.034118652344	254.304016113281	0	1004.62670898438	1017.21600341797	0	0	946.149780273438	0	686.034118652344	0	1	1	1	1	1	1
6	75	151.119334919143	296	272	13	13	1001	0	709.2783203125	747.684143066406	137.184020996094	548.735900878906	75.8996353149414	76.7285690307617	776.934753417969	137.183990478516	0	718.683959960938	548.735961914062	0	0	798.881408691406	0	776.934753417969	0	1	1	1	1	1	1
4	76	42.7555699741385	3301	181	13	13	1001	1	3791.32373046875	3288.42944335938	7069.3447265625	30467.8984375	2094.15966796875	2097.65258789062	3188.31884765625	7069.34326171875	0	3738.45532226562	30467.90234375	0	0	3312.11401367188	0	3188.31884765625	0	1	1	1	1	1	1
2	77	117.594765251545	2141	2081	13	13	1001	0	966.537414550781	860.507629394531	360.143981933594	1440.57592773438	158.292877197266	157.933410644531	815.564697265625	360.144012451172	0	957.344421386719	1440.57592773438	0	0	1158.03332519531	0	815.564697265625	0	1	1	1	1	1	1
2	78	157.22676146172	1783	1177	13	13	1001	0	2369.32299804688	1619.88586425781	1414.99194335938	5659.966796875	578.217529296875	566.082336425781	1574.0927734375	1414.99206542969	0	2239.1953125	5659.96533203125	0	0	1877.43798828125	0	1574.0927734375	0	1	1	1	1	1	1
2	79	284.225499365545	2083	2298	13	13	1001	1	3675.1025390625	2919.34887695312	1843.0078125	7372.03076171875	768.46337890625	775.949584960938	2819.1884765625	1843.00744628906	0	3229.13647460938	7372.02978515625	0	0	3498.38598632812	0	2819.1884765625	0	1	1	1	1	1	1
2	80	36.5298754227953	3253	3242	13	13	1001	1	2478.20483398438	1550.84362792969	463.968017578125	1855.8720703125	208.188507080078	208.645767211914	1487.98388671875	463.968078613281	0	2390.75219726562	1855.8720703125	0	0	1556.54431152344	0	1487.98388671875	0	1	1	1	1	1	1
2	81	183.611506343358	291	855	13	13	1001	1	929.584167480469	941.107604980469	553.43994140625	2213.76025390625	322.602752685547	321.281066894531	1011.68505859375	553.440002441406	0	961.298400878906	2213.76025390625	0	0	1018.43347167969	0	1011.91687011719	0	1	1	1	1	1	1
2	82	46.2255394035356	3411	3401	13	13	1001	1	1753.22033691406	1922.33740234375	265.055969238281	1060.22387695312	93.1711120605469	93.7742004394531	2649.1015625	265.055999755859	0	2510.77197265625	1060.22387695312	0	0	1922.33740234375	0	2649.1015625	0	1	1	1	1	1	1
5	83	204.034046853373	1396	979	13	13	1001	0	1082.27404785156	1061.69396972656	489.935974121094	1959.744140625	271.9609375	272.685424804688	1045.46044921875	489.936126708984	0	1027.02807617188	1959.74389648438	0	1	1173.6142578125	0	1045.46044921875	0	1	1	1	1	1	1
2	84	99.5191775239656	1297	1285	13	13	1001	1	1070.31689453125	667.7275390625	97.4879913330078	389.951995849609	60.2026062011719	60.140079498291	671.616027832031	97.4880065917969	0	1059.35485839844	389.952026367188	0	0	797.697265625	0	671.616027832031	0	1	1	1	1	1	1
2	85	99.5191775239656	1297	1395	13	13	1001	1	1280.93273925781	967.312622070312	211.055999755859	844.223999023438	114.16284942627	114.461654663086	974.231811523438	211.055999755859	0	1266.57543945312	844.223937988281	0	0	974.700622558594	0	974.231811523438	0	1	1	1	1	1	1
2	86	148.966938131736	1526	1544	13	13	1001	0	1024.15661621094	709.308044433594	120.911987304688	483.647979736328	57.2517700195312	57.2993621826172	684.829772949219	120.912002563477	0	940.844604492188	483.647979736328	0	0	958.016479492188	0	684.829772949219	0	1	1	1	1	1	1
2	87	119.244295912099	793	181	13	13	1001	1	1668.966796875	1506.74792480469	915.552062988281	3662.2080078125	491.087707519531	511.984313964844	1433.4169921875	915.551879882812	0	1613.68237304688	3662.2080078125	0	0	1649.60424804688	0	1433.4169921875	0	1	1	1	1	1	1
2	88	54.2363516380573	3344	3303	13	13	1001	1	2152.06030273438	1270.72668457031	202.751983642578	811.007995605469	88.1171569824219	88.2118759155273	1232.58142089844	202.751998901367	0	1594.39282226562	811.007934570312	0	0	1270.72668457031	0	1232.58142089844	0	1	1	1	1	1	1
2	89	218.163400997202	2349	912	13	13	1001	1	2054.5791015625	1788.03979492188	905.904052734375	3623.61547851562	496.669586181641	496.902893066406	1855.06201171875	905.904174804688	0	1994.95983886719	3623.6162109375	0	0	1938.49816894531	0	1855.06201171875	0	1	1	1	1	1	1
2	90	339.12308943682	638	647	13	13	1001	1	761.616577148438	520.16259765625	178.127990722656	712.511962890625	92.5441436767578	93.001953125	538.16357421875	178.127990722656	0	773.455444335938	712.512023925781	0	0	647.075805664062	0	538.16357421875	0	1	1	1	1	1	1
2	91	47.3079522433351	846	837	13	13	1001	1	296.493560791016	555.156188964844	121.440002441406	485.759979248047	60.1985397338867	59.9439506530762	628.981994628906	121.440010070801	0	341.395660400391	485.759979248047	0	0	558.522705078125	0	628.981994628906	0	1	1	1	1	1	1
6	92	162.220588596028	1659	1662	13	13	1001	0	836.365112304688	674.556762695312	61.536003112793	246.143981933594	32.5393218994141	32.6074829101562	673.348266601562	61.5360107421875	0	828.09375	246.144012451172	0	0	1010.11175537109	0	673.348266601562	0	1	1	1	1	1	1
5	93	47.3079522433351	846	1413	13	13	1001	1	626.664306640625	770.583374023438	394.943969726562	1579.77600097656	206.538116455078	206.065704345703	814.814514160156	394.944030761719	0	692.797180175781	1579.77600097656	0	0	824.909301757812	0	814.814514160156	0	1	1	1	1	1	1
2	94	54.2846404436482	3434	3438	13	13	1001	1	1633.14685058594	1635.24523925781	151.392013549805	605.568054199219	69.1805267333984	69.6545944213867	1585.15246582031	151.392013549805	0	1615.17504882812	605.568054199219	0	0	1635.24523925781	0	1585.15246582031	0	1	1	1	1	1	1
2	95	154.753203527207	960	167	13	13	1001	1	1736.35778808594	1672.36596679688	493.488098144531	1973.95178222656	244.44091796875	251.237503051758	1648.85522460938	493.488006591797	0	1748.10205078125	1973.95178222656	0	0	1814.21557617188	0	1649.46142578125	0	1	1	1	1	1	1
2	96	125.777049074942	1651	1329	13	13	1001	1	1708.43603515625	1938.77453613281	447.359985351562	1789.43994140625	212.330856323242	216.365798950195	1966.0673828125	447.359924316406	0	1766.70471191406	1789.44006347656	0	0	2242.23754882812	0	1966.0673828125	0	1	1	1	1	1	1
2	97	100.706652196116	2868	2884	13	13	1001	1	1817.64636230469	1370.86779785156	447.888000488281	1984.51171875	168.328384399414	169.727584838867	1407.08435058594	447.888061523438	0	1780.08911132812	1984.51196289062	0	0	1375.07263183594	0	1407.08435058594	0	1	1	1	1	1	1
2	98	143.931711025862	870	150	13	13	1001	1	1377.31799316406	952.246459960938	662.447998046875	2649.79248046875	363.441040039062	386.748138427734	1016.21008300781	662.447998046875	0	1329.41235351562	2649.79248046875	1	0	1100.21154785156	0	1016.58679199219	0	1	1	1	1	1	1
2	99	67.4078624194326	3326	3314	13	13	1001	1	1166.02465820312	1099.25122070312	160.944000244141	643.776000976562	68.8661422729492	68.9042205810547	1110.63061523438	160.943984985352	0	1140.73608398438	643.776000976562	0	0	1099.25122070312	0	1110.63061523438	0	1	1	1	1	1	1
